,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
0,-11610.598131539464,2094.258334962156,-478.591325563785,463.52579803018074,1033.9277787937722,1113.2044343549326,73.86465412357562,-515.2138921955378,-290.40189602163645,449.15383285340965,56.899022954221536,17.223514131435245,118.70731226378072,-2.1007568134334456,81.1950001515437,-6.783396096574113,26.861724636873173,4.937274285699039,-3.611086210380391,-12.575212360857092,1.2195185224433736,-12.394499931930334,-4.337587893101298,4.736797300853232,-1.294644285779439,-1.9775945281423315,-4.397706184706054,1.6849523559997452,-1.5634747083975897,3.696380295090136,-0.29358123328357927,0.5531936550489072,-1.0688300347513648,1.2944874355257527,-1.1257342407381126,1.3129187774129478,-0.837548927980845,2.2568049695516894,-0.39996832548399003,-0.8528617534653316,1.1548408854614307,-1.1910599396524242,-1.0509645816908695,-0.43681510389648565,0.15641205492078428,0.02242833773564441,-0.33092822813295736,-0.273607570438577,0.30614977183842806,-0.15333694189757913,129493,3
1,-7325.583794407091,-1999.0160567054559,2151.547989402807,-304.8281803177095,1124.2700219595827,-265.4122447454586,-177.7291411975545,-514.0919037226241,495.9895068421206,205.51959336187505,-115.80190085722045,25.79902196064667,15.961419135881618,39.6081537045706,51.31662737119399,-9.542633602558814,-27.86831705060228,-23.811134139964388,-27.206968254962174,-0.713542127177326,5.158932353202946,2.824955075955317,-2.878139025169928,-11.211539278107306,4.929677707293385,-4.152389116091687,-2.1572064696834037,0.3554265528054283,1.4712049342916058,6.375622609555942,1.0681444300171155,-1.322228117984607,1.9086940393069447,1.4294632647084697,-1.831250934231381,1.236156912743852,-1.2544309986583995,0.23659431725445487,-0.8129800180902855,0.28417113533078014,0.7979041399417326,0.9273349790637103,-0.111901230732775,0.2573767499077192,0.33278634607741636,0.31478552687446604,0.04910166209934237,-0.25004558200976407,0.18017000239125092,-0.5340030055877882,111507761,5
2,-12563.151032291173,4391.686376255788,-527.8226778725309,804.2045768088341,1233.7453673074665,1182.6065506121683,-151.5251871248271,2.919297386464924,-318.1825634737324,161.5637648441737,228.88045025945823,142.68189394571218,-39.691310816560666,137.601567331961,61.79089709679053,-74.7546093142438,6.212216108646647,11.043165337832937,-2.2693189433594583,-8.231290734588148,-8.183830735792018,-21.274914397594547,-6.403154043349527,4.709784153514442,-2.7140237706724317,-0.5759453479496518,1.8024401433157033,-1.0643601231065576,-0.0037504195825178843,-2.960401935087619,1.9698261258620031,0.4140128923184393,-0.14903491798858967,1.1177081014122308,-2.8596025493591273,0.8421012518730983,-0.9668339380384146,-0.014062962479632847,0.9939282650917578,0.2788053026141977,1.1029867248234668,0.2759759341809616,-0.011601388477094833,-0.046845044210149636,-0.2970148652439747,0.032841642913930394,-0.4601810263597769,-0.3716050779245695,-0.024509024398584853,0.4697053964793201,13028492,5
3,-11656.826203491979,5020.146850042832,-1202.8355361606007,-1261.3807680623993,1269.5599499795171,787.1603192268448,-785.5304665048674,246.05611674671937,-41.42817333519918,-233.34491698085736,378.81344526783425,78.21478373910804,91.1658028568967,64.50312405216776,74.78193450507882,-92.55169671775664,19.34824810625987,12.422751715270012,-8.982347053591063,14.216347992845426,-12.214402315546508,6.697820661217814,-0.22650200557681868,-5.788896915752286,-11.175455890220201,-3.9312321535999435,-0.022905891770447447,1.6547963579372413,7.564792140162768,0.8088109626591715,4.298660726817432,-0.3093936218615436,-0.9128342887244631,-0.5603518342744468,-0.44223760966608827,-0.3191090230150405,0.5485592258107366,-1.5697478364267865,-0.29886043560996856,0.5694685555629335,-0.18821499241427478,-1.038993517170154,-0.3414716067077456,-0.3559582976905584,0.3838913493595408,-0.5121721387101261,0.30694847109123813,0.3729777297086506,0.24327109288657972,0.2434297659984542,294063,3
4,-11132.788814000176,5249.080920243672,1365.464103344978,6609.293900792419,-2460.7717457242743,3444.6053136289156,922.9940334608351,441.9134143708846,201.93266390583628,-74.82513641867415,453.0989432935099,-121.1723435722101,106.23170785823037,143.7875920978775,53.102026686678535,-90.98669449785909,-7.867199539373405,37.683083107301584,1.7412118185754855,87.29658131740293,26.149671960392887,24.131544040185297,-5.809057454034869,-5.683489253515075,6.736202006920479,-2.5647566383276668,1.8762092370082504,-0.4904406036502029,-1.9441145743759607,4.15130729124932,-2.536244591164575,2.305817049292437,-2.2631841301248494,-0.8812507349132802,2.069947225424423,1.3038750150299956,2.0144548732899694,0.6287975272570813,-0.06431473955672215,-0.4003697260180193,-0.6011011674497024,0.5322607716207669,-1.2015454247010753,0.15536946801796633,-0.9060504005070757,-0.5051901037788207,-0.15667271091021884,0.2361739820312397,0.26471645139207095,0.1672632596309823,2715515,5
5,-8894.075461366758,1721.5913417248776,595.821020265219,-863.6279011925899,1675.4491870069712,1160.0061017326473,-108.17948090373618,740.456882881031,-51.711222312367894,-361.7373329322962,338.30097191755067,-445.8616617858041,-107.65729996354594,-221.74692720705522,-63.110255219273256,2.209192688937102,-26.69697895444483,-20.02499859079825,-20.911467907732238,-4.196903858069439,45.641438030953694,11.260170509473191,33.512814184751186,7.962971401638222,4.239045951638751,-7.985148274277921,-12.651541934011721,4.561375628037972,1.1474397274654826,-0.35686748401742974,1.7673373403357908,-3.1417795959433663,-2.3625332269068036,2.0458679100662986,-0.5711825334799232,1.7965609169519408,0.5288123394100384,-0.5105699480445428,-2.3136831157153575,0.7412944506269361,-2.141320068282989,-2.31218825035255,-0.3595662118536925,-0.38354257252941154,-0.9484575537300092,3.8969878337872106,-0.47912599370636877,-0.5381400609333623,-0.3284493009641123,0.22049622067859778,91328466,5
6,-13649.178382891874,-653.3884527724173,-264.00627557853846,-310.38260815519016,2344.371330467012,1944.1831740816676,-583.9563522273584,48.409869929598436,390.39670056600244,-8.779287452099965,158.35933561913242,19.459860300705625,89.69435675824245,127.41636867140068,-2.670825487975129,-44.931695074109044,-15.006347292591252,-3.9542161240201743,9.511519324190358,-11.436735682166175,8.425903503682285,26.786009386766,-0.3495886401787805,-8.153851156949445,-1.1914570598489937,1.0776257793422062,10.330377158647387,1.456437738228316,-6.645608422919993,-2.4491528318756526,0.09493417755072515,1.3190637600512523,1.4389690991953656,-0.026074630003447383,-0.5098502127377088,0.5010829806831041,-3.3950453824791786,0.15030188743845177,0.823162940727531,0.38440707865238893,0.4966880740031821,0.7989954385946001,0.4540830407802088,-0.46823309921609313,0.11988464293920675,-0.004194031464424977,0.3365861690410808,0.3143840829118347,0.16030672553273315,0.3188015236693943,477165,4
7,5015.376432502865,1119.2441691924057,-484.74402442959604,-1129.1860353332368,395.0340454077734,1690.7426178199662,-87.71464307764825,-64.4053374164631,-29.82595465103887,318.0852451694072,145.29760486128072,104.46990382715335,43.63145473688367,81.78845202249921,25.709489536685687,48.603279463475474,-30.894137506061533,-41.6380706095088,-6.717165698324064,4.920696744505567,9.719171135171772,14.722180607406207,-5.964317861382102,7.081530606461757,4.909440090892009,2.798812351419281,9.756941705396583,-0.435552063433215,-1.5731719615142927,0.061647167622056125,0.9793462723097267,4.906895696065202,1.167829776740338,-0.061820841471208976,0.9226295304794433,-0.061331993660658904,-2.609903117708877,1.3172256534231959,0.43030588915758833,1.1949578821147901,1.0522964003814987,0.3389906207425097,1.4894813644311882,0.727884587196245,-0.5289544166386501,-0.18211764765094668,0.03230676364128171,0.19264379237423268,0.05328097388456348,0.03073863710915975,624746,4
8,10486.568627831974,2680.55322428084,-5928.301840653262,181.36802085100652,1678.0674525025563,2535.1936535285836,-682.8402091729315,233.92550615095422,269.50602242500423,22.343173851091287,345.44694024857574,75.33679409331192,-22.06805031462687,7.057171722521421,-36.88310613913702,-13.176876374064545,18.545318716267026,-25.94014588533363,-7.4295591272528245,5.866591984269379,-6.857146744252163,14.139618149382292,-10.526418960490764,25.5395364350735,-0.22315939800741125,-8.243007204891018,1.4650706313246378,5.556975659928497,1.5396939143707074,0.516281697249906,-1.081486941739027,-3.815153397868478,1.5452950944823591,-1.0533754643967526,1.9477605002223075,-1.2673858917014833,-2.3058345358643404,-0.26866631891343057,0.4028995392328049,-0.5466218076214886,-0.5368221468500974,-0.14978233167358296,0.39502925988886706,-0.015268536096375941,0.34886580006449275,0.0995317781919471,0.06583188894516202,0.36628787797342294,0.048069430132282695,-0.16378814290026777,441772,4
9,-10127.687345703518,533.7858372766775,3.748247961019797,-349.33931469105255,828.2705375046938,-480.5253997898153,614.6268202689599,99.07552243201373,595.4389632257366,91.21708639292225,22.677850088175614,-139.08759973513997,41.6604297471207,40.58926284645547,-2.2042860648714995,29.470316926323388,10.700475818115084,-11.979021861144176,6.895723139095948,-16.808282619765492,-2.0235875229920333,12.83552152562665,6.094902510918292,0.9163099435863085,-8.635449490752901,-0.17202077975816835,2.8850499491689696,-3.1944966384657834,-2.195204748119026,-3.5361757590251144,-1.170377223360164,0.22823085081488667,-1.9562468548888492,0.6640066694885084,2.1533730315985826,-1.0169213497904126,-1.1166612255619848,1.0392281524745124,-0.39028035151731505,-0.745701595864822,0.4160634031291831,0.9326921998134451,0.5772751447907472,-0.2780900071598875,0.02414386849880964,0.4881388349305881,0.3413142236510386,0.006346945066551941,0.7199883276806819,0.4233344054345021,20599,2
10,693.2917242898761,-3769.2388460153693,2159.893814663995,-1192.628449248978,-55.89595014014912,17.20601388210383,194.03490951461663,361.53656996918403,-6.125690529518683,-92.24950712110672,-32.65629039073732,-24.585583355832345,26.09312992738083,-13.373566483614985,34.79652174066617,-66.8432324427359,10.492644043890403,-12.89289764420028,22.291699878685662,2.5366248400208415,0.3584801664755168,-2.1237953891257004,2.2711546901925534,-2.3898494401200585,1.6853814458874083,-4.734815579728101,-2.9898894903991438,5.131092529643985,-1.2009023584286613,-1.1639541165323357,0.802975472979625,-0.6945762320536244,-2.065302235997354,-2.3601216182616476,0.10297144802275993,-1.0535360817519512,-0.9452478022142909,-0.16740370414171216,1.2773015657080955,0.3827576411672092,-0.5292389167225439,-0.5569333718875557,-0.6696063493484039,0.20651116495592173,0.39837624291703994,-0.1958966972094415,-0.1471268523159094,-0.13901778989266383,0.49927306210783057,0.7731306521809647,4159775,5
11,-8142.256863129962,-2255.0510113695573,821.3889345324626,-1074.3821624069972,1117.5753208797892,1514.2753952607798,-302.7097865565142,-18.762650963193742,501.857807341539,-92.01489600689234,66.32831502552196,-12.950762636493407,90.522857161595,105.31709730503931,-26.213504413616587,-2.1470050255035487,15.258997958472046,9.541110227315713,16.261758732568975,-12.073358523202117,8.706680608523047,4.058826239218764,-4.968889015599369,-5.6759240267978734,-0.030016405422681622,-6.254394790259063,0.8595355833074392,-2.262866795269229,2.3632014642580392,0.2721163940713864,-0.03153859178841502,1.4037522485964762,-0.32071391055996,0.5354635659753495,0.34314827547812515,-0.3467012111542943,1.5810169774154497,1.3963295395187427,-0.25280808689248896,-0.5721369673953159,-0.44912643026747484,-1.2285306062633428,0.48738000197936493,-0.23892138397673715,0.11301119753833083,-0.1616650446382609,0.16691955911702294,0.2621299704544612,-0.3732619759094466,-0.11757596239379633,6290874,5
12,10255.78282511175,-357.0384904123997,-1118.334508070951,-382.43576076267686,-227.6992321868408,-391.5648900420367,359.7199430076352,-135.5651840766815,-207.76623749169823,122.72007545742947,198.00927674029222,-18.62715386651848,43.94803019878577,110.62455013464354,36.817139528809555,-41.004268739810854,-49.06075512265713,18.765445983255248,-6.798925523797533,9.272247059233234,19.529010969593383,-12.383325349297412,-2.222758861382403,7.7400226277064395,-8.119302341148298,-5.706790645629071,-3.593808419507255,0.2221618789684478,-6.294348119722467,-0.017065904297027094,-6.371524613422982,-2.611509000437355,0.372697413609287,-0.937721429573073,-1.756029898374405,-3.147939880616528,-0.5736412766727005,1.6405056342670954,0.64087427264971,1.082565641219182,-0.4600024020775128,0.13506472930847288,0.3895368672767547,0.5035353126114583,0.6888892678114571,-0.5437293633777556,0.43074792459346944,0.768060002444651,-0.2747507563422604,-0.4005233952945402,5560000,5
